avgLen,stDev,mcc,apoFreq,label
5.0810137100124635,2.811721143713804,e,0.018280016618196927,en
4.88857501569366,2.6567284283115407,e,0.0160075329566855,en
4.965449160908194,2.6655994180084392,e,0.018646484589228914,en
5.016534954407295,2.6791495099755864,e,0.0156838905775076,en
5.1733174508636095,2.859481019085451,e,0.017123287671232876,en
5.165481270744428,2.918868737497092,e,0.009246088193456615,en
5.019695321001088,2.716760439338576,e,0.014472252448313384,en
5.181144198690226,2.9096626074009446,e,0.01878166316569875,en
5.075641025641025,2.8623410670215024,e,0.004615384615384616,en
4.903075233388249,2.650147155228821,e,0.006589785831960461,en
5.122938530734633,3.0181656513137667,e,0.004497751124437781,en
5.140369656747306,2.853432092786022,e,0.011846142867337473,en
5.236137667304015,2.995589597899943,e,0.013702995538559592,en
4.963382020160461,2.7190112951741874,e,0.012445998765686073,en
4.939157945972256,2.7059505327766367,e,0.017035775127768313,en
4.952293336837955,2.682715381673204,e,0.014587987909055066,en
4.888207081393708,2.708270747769298,e,0.016574975313866553,en
5.17885385642395,2.9072482930193386,e,0.010270103728047653,en
4.943497572564818,2.6392837932764444,e,0.018696415659539303,en
5.146879888753694,2.892382465088799,e,0.01095080827394403,en
4.949778212164499,2.721303402237879,e,0.013607999398541463,en
5.085174307240455,2.895228963616624,e,0.016600689567105094,en
5.027205813845151,2.7149433416895676,e,0.019565825025621913,en
5.406930204506826,2.9954711509368557,e,0.00921103130654093,en
4.973837209302325,2.69331889518745,e,0.012209302325581395,en
5.247375590992868,2.8787689740934743,e,0.006971712476961295,en
5.48918799646955,3.2066743547540986,e,0.005516328331862313,en
5.401105701790577,3.0966927781944373,e,0.011304563082762604,en
5.270225872689938,3.1738919148861897,e,0.010061601642710472,en
5.08869670152856,2.7350075764073813,e,0.015486725663716814,en
4.978625753999475,2.7511892380742355,e,0.013244164699711514,en
5.088279602289846,2.7068888759462393,e,0.016772120116500953,en
5.084150861129278,2.8344911432035276,e,0.014824504033137127,en
5.005166247185057,2.672547239067603,e,0.023049410517949398,en
5.208729807479531,2.952465696067669,e,0.006417348971011286,en
5.409248022121515,3.0521433897656043,e,0.007834703126200169,en
4.8799212598425195,2.7128058591328594,e,0.014341957255343082,en
5.227650576053668,3.0063283952559754,e,0.0202712556511594,en
5.230938629658869,2.9523750070785013,e,0.004155067104333735,en
5.368309164072584,2.906175008642504,e,0.003948067724546352,en
5.1159086547687584,3.313006276435775,e,NA,es
4.994985112051403,3.219442179813074,e,0.0006268609935746748,es
4.894757206422906,3.263460389306727,e,NA,es
5.220769299901141,3.428075449358203,e,0.00022467870944549293,es
5.192990142387733,3.7627614386157617,e,0.002190580503833516,es
4.987854251012146,3.3336485724605356,e,NA,es
4.90578677309008,3.1601748995603787,e,0.00042759407069555304,es
4.904667480170836,3.1777093424199974,e,0.0019829164124466137,es
5.212591850367401,3.604123727727701,e,0.00033400133600534405,es
5.274884502309954,3.4314605492020926,a,0.00020999580008399833,es
5.214237799765219,3.623803097106802,e,0.0005869528760690928,es
5.134849010760153,3.3063585181029906,e,0.0006942034015966678,es
5.0621504039776255,3.3213796918679126,e,NA,es
5.111902766135792,3.442201602149621,e,0.0016764459346186086,es
4.96443984118764,3.227831739714281,e,0.00034524426031417227,es
4.802556381736619,3.119593472485324,e,0.00024580593621335953,es
5.226849210876592,3.5656014591153795,e,0.0002852253280091272,es
4.950472466601499,3.0869062976324555,e,0.0009775171065493646,es
5.2790351399642645,3.4456359946085002,e,0.001786777843954735,es
5.267682049941169,3.7005760948111743,e,0.00045757615374558767,es
4.852021233156391,3.3101285162602485,e,0.00016333197223356472,es
4.755154042158907,3.134251801911618,e,NA,es
4.9608104111209705,3.219506107143643,e,0.001922508133688258,es
4.920432135814113,3.107827571887624,e,0.0007716710966303695,es
5.293835417272463,3.7937361066177817,e,0.0005088688572259378,es
4.711028085544963,2.997741054446415,e,0.0029631538263334193,es
4.8046398046398044,3.005234011464975,e,0.001221001221001221,es
5.046080130492405,3.372409262374869,e,0.0004077887654195127,es
4.9841662161118405,3.4843076263436217,e,0.00046342782111686106,es
5.02540006443991,3.275232803605452,e,0.003436795188486736,es
4.899686827167743,2.9435243142055514,e,0.006850655705617537,es
4.977475985425638,3.186874183939863,e,0.002649884067572044,es
5.216986216986217,3.66819444473313,e,0.000462000462000462,es
4.961836183618362,3.2584421758422297,e,0.0012601260126012602,es
4.889960435212661,3.1675137757712415,e,0.0006181998021760633,es
5.11300605674211,3.668848927864722,e,0.005578578259483583,es
4.713650719382384,3.172489229636395,e,0.001871563925605334,es
4.688405797101449,3.0545777588079313,e,NA,es
5.075735648818138,3.5239932551978543,e,0.000602990834539315,es
5.157940726716668,3.384727033164942,e,0.0009466249180805359,es
4.8253164556962025,2.902761744225254,e,0.007594936708860759,es
4.6108045309323265,2.88090038162442,e,0.002468777229160616,es
4.992455020313407,3.343109259557196,e,0.004352872896111433,es
5.152755626439837,3.5178672234076185,e,0.000177210703526493,es
4.765935057125676,3.144293977787904,e,0.0012778111846061336,es
5.083305170665765,3.2430269529119458,e,0.0006759040216289286,es
5.003057169061449,3.3445278489875987,e,0.0021400183430143687,es
4.938715301059407,3.312416910991132,e,0.0025479415314469626,es
4.8980801806888765,3.0326757544871827,e,0.001976284584980237,es
5.049044859411891,3.3992187924165704,e,0.0010731916720326251,es
4.898256570387718,3.204424565990113,e,0.0033827738745771533,es
4.9381961911606185,3.283216050430629,e,0.001437297879985627,es
4.8682943603851445,3.2637335516978823,e,0.0029802842732691427,es
5.065323226720897,3.5262422642310707,e,0.0009243852837862821,es
4.818086408955746,3.1812708932585774,e,0.0007871261150953297,es
5.131244522348817,3.4319599259311535,e,0.0015337423312883436,es
4.527543745949449,2.692200803391035,e,0.0038885288399222295,es
4.824564994882293,3.4743585433487496,e,0.0013306038894575231,es
6.08604407135362,3.4469361345680873,e,0.01049317943336831,es
5.213464696223317,3.3280265996897733,e,0.0034665207079000184,es
4.987531172069826,3.3478461665321366,e,0.0006234413965087282,es
5.123661148977605,3.389412324379495,e,0.0024342745861733205,es
4.809246203904555,3.056513292934042,e,0.0010845986984815619,es
4.813344594594595,3.07256676353659,e,0.005067567567567568,es
4.888010027662517,3.1645787821609095,e,0.002895919778699862,es
5.002876380989736,3.33714765198501,e,0.0003922337713277113,es
4.99304865938431,3.299020433498462,e,0.0005347185088992437,es
4.7160278745644595,2.9968038310526066,e,0.004106520657043305,es
5.14080399916684,3.3377161648899354,e,0.00041657987919183504,es
5.204168098019008,3.530323212641198,e,0.00022901637467078896,es
4.905289793951078,3.0979035815467393,e,0.005663332931678516,es
4.773210489014883,3.1286413066335808,e,0.002126151665485471,es
5.0736233385119975,3.4460428611703358,e,0.0021577766269635767,es
5.143147590361446,3.360929801233555,e,NA,es
5.108923884514436,3.4570403112151404,e,0.0010498687664041995,es
4.982946066936687,3.378163405635197,e,0.0018119803879769773,es
5.150111895334825,3.3678505544454547,e,0.0006025133413668446,es
5.154811715481172,3.6136122993559874,e,0.0003803727653100038,es
5.30821559392988,3.7124157743750996,e,NA,es
5.055817325117796,3.2703293493001753,e,0.0004983689742660384,es
5.15880217785844,3.4803322977540585,e,0.0006805807622504537,es
5.085813683803633,3.555183683749804,e,0.0015461925009663702,es
4.90626939788951,3.2087371681399985,e,0.00186219739292365,es
4.885857999613078,3.1542119846797085,e,0.0001934610176049526,es
5.152815731661576,3.3922682332700576,e,0.0027862615870974656,es
4.835809039637779,3.091061339112397,e,0.0006354754150448804,es
5.006859886811868,3.3398311173456388,e,NA,es
4.8,3.0030695906509126,e,0.0003745318352059925,es
5.015924229808493,3.342329437562416,e,0.002810158201498751,es
5.125270253084064,3.428390434181384,e,0.0002543558438255119,es
5.218073555166375,3.5522237136163404,e,0.00021015761821366024,es
5.186937703642465,3.3990639487404244,e,9.726207265476827E-05,es
4.603493125232256,3.066701030090955,e,0.0029728725380899295,es
5.162749626409456,3.29364873463628,e,0.0014264366254584974,es
5.218621747974733,3.4569586207230896,e,0.0004282502408907605,es
5.116097842557183,3.1911152563347303,a,0.0002886211126343892,es
5.1224149004495825,3.2225988028763366,e,0.035452793834296725,fr
5.222821397756687,3.1243575869841345,e,0.04281708369283865,fr
4.834213665019594,2.910129133802672,e,0.02385414891804396,fr
5.224817547517844,3.2989684349467083,e,0.03612960141150052,fr
5.2173542266282915,3.4668979170803755,e,0.02281206694382262,fr
5.166795622858406,3.2611086799744835,e,0.04111860285177407,fr
4.910017536168347,2.947165997613908,e,0.04088119245944761,fr
5.209345143312102,3.3889506214747827,e,0.04339171974522293,fr
5.307684973302822,3.456608278157883,e,0.042286422578184595,fr
5.2251121076233185,3.3690976992827224,e,0.04275037369207773,fr
4.998403830806065,3.2847074631760678,e,0.03990422984836393,fr
4.848371095321089,2.844532855911706,e,0.03378468963668052,fr
4.642190669371197,2.9244310603133736,e,0.032657200811359026,fr
5.386760476581759,3.557366086623772,e,0.04290776499589154,fr
4.819736538017102,2.8732323973951903,e,0.03767044141437485,fr
5.156574394463668,3.3659011701730153,e,0.03027681660899654,fr
5.198861424678864,3.37003786102896,e,0.045932269365511876,fr
4.760881132276259,2.878618153116472,e,0.03559646695753964,fr
4.823956442831216,2.8235401823212545,e,0.04887218045112782,fr
4.965460706088097,3.0697627936827643,e,0.03891135643239698,fr
5.181002274204029,3.280615488258666,e,0.044712475633528266,fr
4.5578102878716376,2.861492582843559,e,0.03409627182633317,fr
5.2177502579979365,3.345291454869214,e,0.037667698658410735,fr
5.027800658978583,3.3086442282491717,e,0.03809719934102142,fr
4.995369512872754,3.0349841468435037,e,0.04037784774958326,fr
4.826716515340336,2.8234083049391594,e,0.04878048780487805,fr
4.993577296489918,3.0580327703863537,e,0.035847647498132934,fr
4.8394818652849745,3.0648662145162766,e,0.030362694300518134,fr
5.236773954864965,3.3095226902642336,e,0.04735479097299297,fr
5.0901247594811,3.1234817065100797,e,0.04090373037055428,fr
4.849926946357754,3.5406544704906646,e,0.023794614902943018,fr
5.19572463768116,3.3435027600982203,e,0.04898550724637681,fr
5.17977632805219,3.392994969261531,e,0.032525629077353214,fr
5.1888673497646085,3.344011476884469,e,0.04333979507061756,fr
4.808168642951252,2.8176157130116635,e,0.028985507246376812,fr
4.806560791460557,2.824156345679359,e,0.027206456651913565,fr
5.15810623219113,3.2102917957276262,e,0.05033973843793381,fr
4.829382745758633,2.853501285528066,e,0.037540608831668876,fr
4.9507845239255435,2.942653438115759,e,0.037228340317707824,fr
4.825042881646655,2.9647257811316865,e,0.026976454077654765,fr
4.6985256736146415,2.9213748429953093,e,0.03177427554651754,fr
5.036254839845125,3.026415776189377,e,0.029567053854276663,fr
4.818777732956837,2.891324317960514,e,0.030758370310609115,fr
4.9772849824750605,3.0080254054873663,e,0.0381504448638447,fr
4.719759341355288,2.8091041608566125,e,0.02446168461051298,fr
4.983535528596187,3.0889032641464023,e,0.03964471403812825,fr
4.689704209328783,2.8325703629942427,e,0.040386803185438,fr
4.8632534024627345,3.028718286255435,e,0.02916396629941672,fr
5.123431514991415,3.2334059310326992,e,0.03896446968696341,fr
4.969505867326575,2.942035360706553,e,0.03975413107687395,fr
4.921139101861994,3.1428776928225615,e,0.03614457831325301,fr
5.032990234890472,3.021314107126986,e,0.03916600686196886,fr
4.828820831483947,2.9232411654500776,e,0.026853084775854415,fr
4.737730459620877,2.9416160705065937,e,0.0384315762139704,fr
4.731812760882528,2.7899141961623317,e,0.029069767441860465,fr
5.054582712369598,3.233493196775236,e,0.038748137108792845,fr
4.835230826973602,2.8528268731931385,e,0.032903790816964845,fr
5.061476779151353,3.144673330417731,e,0.040928833945873704,fr
5.34028365791702,3.4026467141451873,e,0.04911092294665537,fr
5.052626050420168,3.1351663933423053,e,0.04180672268907563,fr
4.879758466789183,2.9153151772621015,e,0.02901023890784983,fr
5.3171453766691865,3.5350365715056915,e,0.04749307130259511,fr
4.997174502712477,2.8904213215729073,e,0.026785714285714284,fr
4.791222005110477,2.847098231508966,e,0.0315647076506839,fr
5.168227393113885,3.27932948210291,e,0.0461596670450246,fr
5.423204419889503,3.5309073704594605,e,0.045303867403314914,fr
5.227567178502879,3.4232625688032225,e,0.047264875239923225,fr
5.001349325337332,2.960230851650517,e,0.04550224887556222,fr
4.903885620467916,2.9281069520542253,e,0.04364482145300315,fr
4.982437745740498,3.076687949125728,e,0.021231979030144166,fr
4.86643633081209,2.9592635734123105,e,0.008466398979051888,fr
4.934257732958402,3.1084572104689245,e,0.03335595849898187,fr
4.841756919374248,3.046508928017953,e,0.03489771359807461,fr
4.849879903923139,2.9250971961869845,e,0.04670402989057913,fr
5.238733252131547,3.372777402458242,e,0.05259661167091131,fr
5.2915087575540305,3.3419045366667106,e,0.027245723650517258,fr
4.814539007092199,3.0132687595487306,e,0.034574468085106384,fr
5.608409162221525,3.3536396154839636,e,0.026222600744094313,it
5.137435519528371,2.9801441008627454,a,0.02468680913780398,it
5.10024650780608,3.069955385516428,e,0.026705012325390305,it
5.565405251412564,3.3392398079432213,e,0.024975072408717536,it
5.618339152876879,3.4927869161788294,e,0.025656596326096858,it
5.5596309111880045,3.434687544133642,e,0.027450980392156862,it
5.200433156133097,3.2078351806139733,i,0.02087025004922229,it
5.089816360601001,3.0710473815456996,a,0.015358931552587647,it
5.457610921501707,3.5055896504616153,e,0.021160409556313993,it
5.469177176117824,3.4309226222628446,a,0.02927947790810477,it
5.401634320735444,3.354781125927687,i,0.02526387470207695,it
5.171969967822667,3.1779699790139975,a,0.014301036825169824,it
5.35225277940316,3.2549142597592944,e,0.022235225277940317,it
5.079304560012201,3.02157262327168,i,0.021808754003355194,it
5.420126477866374,3.469021026931932,a,0.014572449821281275,it
5.094934261407579,3.2867703148239498,e,0.022235112142304718,it
5.326535211267606,3.3230174808955075,a,0.02467605633802817,it
5.257242757242757,3.06510442316165,a,0.016733266733266732,it
5.1831691434296205,3.169294141407519,a,0.018533978961429286,it
5.064759327276242,2.9858000693288234,a,0.017398028223468007,it
5.225555220580846,3.117748204181536,e,0.024922118380062305,it
5.177949392047322,3.1497899300460457,e,0.018731514952349655,it
5.437692672516007,3.3558382210596105,e,0.021816457197059522,it
4.984214352476893,3.022153131884246,e,0.019108941738498288,it
5.44641975308642,3.4987430930570946,i,0.011851851851851851,it
5.336378466557912,3.2903467722683293,i,0.017835780315388797,it
5.289112790372236,3.3984548310383045,e,0.023789532605653512,it
5.495487364620939,3.330606540096094,e,0.021660649819494584,it
5.003134796238244,2.9947691414647992,e,0.02482758620689655,it
5.233766233766234,3.0907543306462584,e,0.017777304662550564,it
5.230466605672461,3.0018057179287743,e,0.014821591948764867,it
5.30203488372093,3.092713950590731,e,0.012790697674418604,it
5.25251521550118,3.164783326669868,e,0.02198484660290647,it
5.206076307112577,3.137929990212537,a,0.023551577955723033,it
5.088545052658952,3.084699129440404,e,0.026394487062800676,it
5.6991783726477605,3.459797791222836,i,0.025974025974025976,it
5.504918819483324,3.465572586601356,i,0.03223226425657842,it
5.533158092377018,3.424351296617389,i,0.026286143447239955,it
4.969839404622014,3.024943803018547,e,0.016842929886408148,it
4.966988130563799,2.963931417047798,i,0.013353115727002967,it
5.47605083088954,3.3948617440693853,e,0.018084066471163247,it
4.985617718970229,3.016603027572428,e,0.016683445994534734,it
5.457782478406487,3.3141029699233764,e,0.022386744227040366,it
5.028785607196402,2.9387162074685995,e,0.020089955022488757,it
4.961930926216641,3.025292861768518,e,0.017857142857142856,it
5.191346598796853,3.1547601943783423,e,0.024757056918093476,it
5.087212911235258,2.975092817456927,a,0.02203600248292986,it
5.102198455139631,3.0712882583831167,e,0.020202020202020204,it
5.028649386084584,3.154444599537158,a,0.010914051841746248,it
5.044760935910478,3.11883663112676,a,0.020218718209562562,it
5.096833881578948,3.109580089169143,a,0.025082236842105265,it
5.046228986824171,2.9604040117922255,a,0.01522035438437074,it
5.311720698254364,3.1706516090242376,i,0.020717437176290043,it
4.98232656291216,3.024031762949532,e,0.020838828805064626,it
5.191619585687382,3.1464822196760607,a,0.025580665411173886,it
5.263891370376988,3.2255244443394444,e,0.022869394318384847,it
5.197185639545372,3.0220631982766673,e,0.02164892657405737,it
5.456029684601114,3.3026969087555793,e,0.019294990723562153,it
5.176537227012399,3.1045091047232503,i,0.023097740575240732,it
5.188997821350762,3.1171234291829677,a,0.01710239651416122,it
4.786061588330632,2.8783436985138158,i,0.016747703943814155,it
5.104026845637584,3.0582571514914214,e,0.019463087248322148,it
5.155795596177815,3.1340748021661304,i,0.020565018695471542,it
5.245190195906176,3.2153200295329696,i,0.019678467890714223,it
5.033926016758635,2.9401818966469575,i,0.017371755569180462,it
5.3801261829652995,3.187545490054203,a,0.015772870662460567,it
5.6848381601362865,3.5108726375910284,e,0.019250425894378195,it
4.966832504145937,3.0310271289103485,a,0.01658374792703151,it
5.106401384083045,3.0857710938654255,a,0.021410034602076123,it
5.501918875833973,3.398353949637388,i,0.03259136801086379,it
5.180373831775701,3.1514257047247236,a,0.02663551401869159,it
5.083427001373798,3.1081474928247057,a,0.020731859622830025,it
5.609513119124457,3.381568306395946,i,0.030166970674898274,it
5.138928067700987,3.062942339680582,e,0.021156558533145273,it
5.709677419354839,3.5245214705019094,e,0.025283347863993024,it
5.407190754743901,3.394284840723148,i,0.02382650877443287,it
5.313464608834487,3.182320505022033,e,0.02334068273397704,it
5.548022598870056,3.4110442098728986,e,0.026574597196066124,it
5.193548387096774,3.2875721162739078,e,0.025806451612903226,it
5.208284023668639,3.055646051994624,a,0.02177514792899408,it
5.247129186602871,3.194332434330212,e,0.01602870813397129,it
5.363872028325746,3.2845659646191865,e,0.023014668689934244,it
5.068849301877708,3.1944790594338173,i,0.018777082330284064,it
5.3511098299221675,3.273642225111397,e,0.013260305563562986,it
5.097910105926138,2.9662919111572044,i,0.02547953048955053,it
5.2336980306345735,3.1385608058719323,a,0.025966447848285924,it
4.887096774193548,3.485013253594815,a,0.04516129032258064,it
5.565069464133825,3.481850408567857,e,0.0337397221434647,it
5.7944352159468435,3.5694295459436405,e,0.0221483942414175,it
4.8865065751858205,2.9821243263028,i,0.017724413950829045,it
5.448789932236205,3.3367531487099686,e,0.021393998063891577,it
5.225021349274125,3.3020717656865166,e,0.016652433817250213,it
5.454259666771455,3.2865168419435,e,0.022005658597925182,it
